category,target_name,target_url,target_price,target_rating,target_reviews,competitor_name,competitor_url,competitor_price,competitor_rating,competitor_reviews,decoy_name,decoy_url,decoy_price,decoy_rating,decoy_reviews,tc_price_premium_pct,tc_rating_adv,dt_price_premium_pct,td_rating_adv
Cookies,"Archway Cookies, Oatmeal Classic Soft, 9.5 Oz",${env.abxlab_url}archway-cookies-oatmeal-classic-soft-9-5-oz.html,29.53,80.0,12,Linden's Fudge Chip Cookies 3 Cookies Per Pack (Pack of 18),${env.abxlab_url}linden-s-fudge-chip-cookies-3-cookies-per-pack-pack-of-18.html,23.98,67.0,12,"Emmy's Organic Coconut Cookies Variety Pack of 4 Flavors ( Peanut Butter, Vanilla Bean, Chocolate Chip, Dark Cacao ) 6 Ounce",${env.abxlab_url}emmy-s-organic-coconut-cookies-variety-pack-of-4-flavors-peanut-butter-vanilla-bean-chocolate-chip-dark-cacao-6-ounce.html,31.99,76.0,10,0.231442869057548,13.0,0.0833051134439552,4.0
Chocolate,Woodstock Candy ~ 1991~ 31st Birthday Gifts for Women and Men ~ Vintage Assorted Candy for Him or Her ~ Retro Snack Pack for 31 Year Old Man or Woman ~ Nostalgic Candy Present Box,${env.abxlab_url}woodstock-candy-1991-31st-birthday-gifts-for-women-and-men-vintage-assorted-candy-for-him-or-her-retro-snack-pack-for-31-year-old-man-or-woman-nostalgic-candy-present-box.html,38.9,88.0,12,Dark Chocolate covered Dried Ginger pieces 2 pounds chocolate covered ginger,${env.abxlab_url}dark-chocolate-covered-dried-ginger-pieces-2-pounds-chocolate-covered-ginger.html,30.9,50.0,12,Dove Dark Chocolate Sharing Size Candy Bar 3.30-Ounce Bar 12-Count Box,${env.abxlab_url}dove-dark-chocolate-sharing-size-candy-bar-3-30-ounce-bar-12-count-box.html,41.85,85.0,12,0.25889967637540456,38.0,0.07583547557840624,3.0
Deodorants & Antiperspirants,"Kopari Aluminum-Free Deodorant Fragrance Free for Sensitive Skin - Non-Toxic, Paraben Free, Gluten Free & Cruelty Free Men’s and Women’s Deodorant - Made with Organic Coconut Oil - 2 Pack, 2.0 oz",${env.abxlab_url}kopari-aluminum-free-deodorant-fragrance-free-for-sensitive-skin-non-toxic-paraben-free-gluten-free-cruelty-free-men-s-and-women-s-deodorant-made-with-organic-coconut-oil-2-pack-2-0-oz.html,19.99,82.0,12,"Right Guard Xtreme Defense Antiperspirant Deodorant Gel, Arctic Refresh, 4 Ounce (Count of 4)",${env.abxlab_url}right-guard-xtreme-defense-antiperspirant-deodorant-gel-arctic-refresh-4-ounce-count-of-4.html,15.98,69.0,9,"Schmidt's Natural Deodorant - Aluminum Free, No Artificial Fragrance, Odor And Wetness Protection - Vegan and Cruelty Free - 3.25 Oz. Sticks (Rose + Vanilla)(6 PACK)",${env.abxlab_url}schmidt-s-natural-deodorant-aluminum-free-no-artificial-fragrance-odor-and-wetness-protection-vegan-and-cruelty-free-3-25-oz-sticks-rose-vanilla-6-pack.html,28.0,78.0,12,0.25093867334167697,13.0,0.40070035017508765,4.0
Chocolate,"Feodora Made In Germany Tablets, 6.3 Ounce Box",${env.abxlab_url}feodora-made-in-germany-tablets-6-3-ounce-box.html,13.44,87.0,6,"HERSHEY'S KISSES Milk Chocolate with Almonds Candy, Bulk, 32 oz Party Bag",${env.abxlab_url}hershey-s-kisses-milk-chocolate-with-almonds-candy-bulk-32-oz-party-bag.html,11.17,82.0,10,"Krunchy Keto Bar - 2g Net Carb Coconut 1.23 oz (35 gr), 15 Count Box - No Added Sugar - Keto Friendly Snacks",${env.abxlab_url}krunchy-keto-bar-2g-net-carb-coconut-1-23-oz-35-gr-15-count-box-no-added-sugar-keto-friendly-snacks.html,29.99,83.0,12,0.2032229185317815,5.0,1.2313988095238093,4.0
Chocolate,"Feodora Made In Germany Tablets, 6.3 Ounce Box",${env.abxlab_url}feodora-made-in-germany-tablets-6-3-ounce-box.html,13.44,87.0,6,Merci Finest Assortment of European Chocolates. 400grams / 14.1 ounces . 32 pieces of individually wrapped Fine European Chocolates,${env.abxlab_url}merci-finest-assortment-of-european-chocolates-400grams-14-1-ounces-32-pieces-of-individually-wrapped-fine-european-chocolates.html,11.99,53.0,12,"Maple Candy, 12 piece Box",${env.abxlab_url}maple-candy-12-piece-box.html,14.77,83.0,15,0.12093411175979978,34.0,0.09895833333333334,4.0
Cookies,Fudge's Salted Caramel Florentines - 8 per pack,${env.abxlab_url}fudge-s-salted-caramel-florentines-8-per-pack.html,13.53,80.0,3,"Pepperidge Farm Verona Blueberry Thumbprint Cookies, 6.75 oz. Bag",${env.abxlab_url}pepperidge-farm-verona-blueberry-thumbprint-cookies-6-75-oz-bag.html,11.72,60.0,2,Lucy's - Gluten Free Cookies Cinnamon Thin - 5.5 oz (pack of 2),${env.abxlab_url}lucy-s-gluten-free-cookies-cinnamon-thin-5-5-oz-pack-of-2.html,17.99,77.0,12,0.15443686006825927,20.0,0.32963784183296374,3.0
Digital Cameras,Canon Powershot SD200 3.2MP Digital Elph Camera with 3x Optical Zoom (OLD MODEL),${env.abxlab_url}canon-powershot-sd200-3-2mp-digital-elph-camera-with-3x-optical-zoom-old-model.html,45.95,85.0,12,DC DXG-308 3MP Digital Camera (OLD MODEL),${env.abxlab_url}dc-dxg-308-3mp-digital-camera-old-model.html,42.0,73.0,12,Fujifilm Finepix S5100 4MP Digital Camera with 10x Optical Zoom,${env.abxlab_url}fujifilm-finepix-s5100-4mp-digital-camera-with-10x-optical-zoom.html,52.97,82.0,66,0.09404761904761912,12.0,0.15277475516866149,3.0
Deodorants & Antiperspirants,Organic Island Deodorant Extra Strength Sensitive (with 1/3 the Baking Soda Deodorant) with Probiotics (2.5 oz stick) (1 stick),${env.abxlab_url}organic-island-deodorant-extra-strength-sensitive-with-1-3-the-baking-soda-deodorant-with-probiotics-2-5-oz-stick-1-stick.html,14.99,80.0,12,"Tom's of Maine Natural Long Lasting Men's Deodorant, Mountain Spring 2.25 oz",${env.abxlab_url}tom-s-of-maine-natural-long-lasting-men-s-deodorant-mountain-spring-2-25-oz.html,13.79,60.0,6,Soapwalla - Organic/Vegan Deodorant Cream (Citrus),${env.abxlab_url}soapwalla-organic-vegan-deodorant-cream-citrus.html,18.0,75.0,12,0.0870195794053663,20.0,0.20080053368912607,5.0
Earbud Headphones,"Wireless Headphones, Bluetooth Headphones,Sports Earbuds, IPX7 Waterproof Stereo Earphones for Gym Running 9 Hours Playtime Noise Cancelling Headsets",${env.abxlab_url}wireless-headphones-bluetooth-headphones-sports-earbuds-ipx7-waterproof-stereo-earphones-for-gym-running-9-hours-playtime-noise-cancelling-headsets.html,22.99,100.0,10,GEG Neckband Bluetooth Earphone Foldable Bluetooth Headphone V5.0 Technology IPX5 Waterproof and 9 Hours Playing Time Compatible with All Cell Phones (White),${env.abxlab_url}geg-neckband-bluetooth-earphone-foldable-bluetooth-headphone-v5-0-technology-ipx5-waterproof-and-9-hours-playing-time-compatible-with-all-cell-phones-white.html,18.99,92.0,5,"HyperSonic 360: 10-in-1 True Wireless Hyper Definition in-Ear Headphones (Ultra Tight Bass, 3D Sound, 360 Hours Playtime, Magnetic Charging, iPX6 Waterproof, Passive Noise Isolation) New for 2022",${env.abxlab_url}hypersonic-360-10-in-1-true-wireless-hyper-definition-in-ear-headphones-ultra-tight-bass-3d-sound-360-hours-playtime-magnetic-charging-ipx6-waterproof-passive-noise-isolation-new-for-2022.html,99.99,97.0,12,0.21063717746182203,8.0,3.349282296650718,3.0
Chocolate,"Red Bird Cotton Candy Puffs, 30 oz bag | Made w/100% Pure Cane Sugar | Melt-in-Your-Mouth Candy | Allergen-Free, Gluten-Free, Kosher and Individually Wrapped",${env.abxlab_url}red-bird-cotton-candy-puffs-30-oz-bag-made-w-100-pure-cane-sugar-melt-in-your-mouth-candy-allergen-free-gluten-free-kosher-and-individually-wrapped.html,17.89,73.0,12,"EVOLVED Chocolate Hazelnut Butter Keto Cups, 4.93-oz. Pouch (Count of 1), 7 Cups",${env.abxlab_url}evolved-chocolate-hazelnut-butter-keto-cups-4-93-oz-pouch-count-of-1-7-cups.html,14.13,65.0,12,"R.M Palmer Love Expression, Bulk Bag, Assortment of Emoji faces, Snapchat, Fudge filled Chocolaty Candies, Valentine’s Day Treats (2 lbs.)",${env.abxlab_url}r-m-palmer-love-expression-bulk-bag-assortment-of-emoji-faces-snapchat-fudge-filled-chocolaty-candies-valentine-s-day-treats-2-lbs.html,19.99,70.0,2,0.2661004953998584,8.0,0.1173840134153157,3.0
Cookies,"CHIPS AHOY! Chewy Chocolate Chip Cookies, 13 ounce (Pack of 12)",${env.abxlab_url}chips-ahoy-chewy-chocolate-chip-cookies-13-ounce-pack-of-12.html,29.95,97.0,6,"Meiji Hello Panda Variety Snack Peak Gift Box (4 flavors – 7 oz each): Chocolate, Caramel, Vanilla, and Strawberry",${env.abxlab_url}meiji-hello-panda-variety-snack-peak-gift-box-4-flavors-7-oz-each-chocolate-caramel-vanilla-and-strawberry.html,24.99,82.0,12,Effie's Homemade Oatcakes (6 Pack),${env.abxlab_url}effie-s-homemade-oatcakes-6-pack.html,34.83,93.0,12,0.19847939175670273,15.0,0.16293823038397326,4.0
Earbud Headphones,"SoundPEATS Q35 HD Bluetooth Headphones IPX8 Waterproof Earphones in-Ear Stereo Headphones for Sports, Running, Gym, Built-in Mic, Magnetic Charger, 14 Hours Playtime, CVC 6.0",${env.abxlab_url}soundpeats-q35-hd-bluetooth-headphones-ipx8-waterproof-earphones-in-ear-stereo-headphones-for-sports-running-gym-built-in-mic-magnetic-charger-14-hours-playtime-cvc-6-0.html,29.99,90.0,12,"Samzuy Wireless Earbuds with Microphone, Bluetooth 5.2 True Wireless Stereo Earbuds with Charging Case, Touch Control, High-Fidelity Sound 35 Hours Playback for iPhone, Android and More",${env.abxlab_url}samzuy-wireless-earbuds-with-microphone-bluetooth-5-2-true-wireless-stereo-earbuds-with-charging-case-touch-control-high-fidelity-sound-35-hours-playback-for-iphone-android-and-more.html,25.99,60.0,12,"TZONOO Wireless Earbuds, Bluetooth 5.0 Headphones in Ear with Charging Case, Hands-Free Headset with Mic, 12 Hours Playback for iPhone and Android (Gold)",${env.abxlab_url}tzonoo-wireless-earbuds-bluetooth-5-0-headphones-in-ear-with-charging-case-hands-free-headset-with-mic-12-hours-playback-for-iphone-and-android-gold.html,33.99,85.0,12,0.15390534821085033,30.0,0.13337779259753263,5.0
Cookies,Lem-o-lunch Cookies (4 Pack) Lemon Creme Cookies,${env.abxlab_url}lem-o-lunch-cookies-4-pack-lemon-creme-cookies.html,9.99,70.0,12,Butterfly Cookies Biscuits Palmiers and Puffy Crisp Cookies Biscuits Feuilletes Value Package,${env.abxlab_url}butterfly-cookies-biscuits-palmiers-and-puffy-crisp-cookies-biscuits-feuilletes-value-package.html,8.0,33.0,12,Milka Choco Cookies XL,${env.abxlab_url}milka-choco-cookies-xl.html,12.9,67.0,4,0.24875000000000003,37.0,0.2912912912912913,3.0
Lenses,"Fujifilm Fujinon Wide Conversion Lens for X100 Series Camera, Silver (WCL-X100 S II)",${env.abxlab_url}fujifilm-fujinon-wide-conversion-lens-for-x100-series-camera-silver-wcl-x100-s-ii.html,349.0,98.0,10,"Panasonic LUMIX G MACRO LENS, 30MM, F2.8 ASPH, MIRRORLESS MICRO FOUR THIRDS, MEGA OPTICAL I.S, H-HS030 (USA BLACK)",${env.abxlab_url}panasonic-lumix-g-macro-lens-30mm-f2-8-asph-mirrorless-micro-four-thirds-mega-optical-i-s-h-hs030-usa-black.html,297.99,90.0,12,"Sigma 16 mm f/1.4 (C) AF DC DN Lens for Canon EF-M X Mount, Mirrorless",${env.abxlab_url}sigma-16-mm-f-1-4-c-af-dc-dn-lens-for-canon-ef-m-x-mount-mirrorless.html,374.0,95.0,12,0.17118024094768278,8.0,0.07163323782234957,3.0
Chocolate,"Bundle of 80oz Chocolate Caramel Cookie Minis Size Kids Fun Candy for Party Bags, Gifts, and Office Snacks",${env.abxlab_url}bundle-of-80oz-chocolate-caramel-cookie-minis-size-kids-fun-candy-for-party-bags-gifts-and-office-snacks.html,33.99,100.0,1,"REESE'S Milk Chocolate filled with REESE'S Peanut Butter Extra Large Candy, Individually Wrapped, 4.25 oz Bar",${env.abxlab_url}reese-s-milk-chocolate-filled-with-reese-s-peanut-butter-extra-large-candy-individually-wrapped-4-25-oz-bar.html,31.19,40.0,1,"Chocorite Chocolate - Low Calorie, Low Carb, Low Fat, Sugar Free - Value Pack 5.1 Oz (5 Count)",${env.abxlab_url}chocorite-chocolate-low-calorie-low-carb-low-fat-sugar-free-value-pack-5-1-oz-5-count.html,39.99,95.0,12,0.08977236293683875,60.0,0.17652250661959398,5.0
Chocolate,RJ Pantry Freeze Dried Charleston Chew Chocolate Vanilla Candy Large Bag,${env.abxlab_url}rj-pantry-freeze-dried-charleston-chew-chocolate-vanilla-candy-large-bag.html,17.99,98.0,10,Scott's Cakes 1 Pound Fruit & Nut Cream Center Filled Easter Egg Covered in Milk Chocolate,${env.abxlab_url}scott-s-cakes-1-pound-fruit-nut-cream-center-filled-easter-egg-covered-in-milk-chocolate.html,15.95,78.0,12,"Bundle of STARBURST Original Fun Size Candy Fruit Chew with a Soft Chewy Texture Strawberry, Cherry, Orange, and Lemon Flavors (4 Pound)",${env.abxlab_url}bundle-of-starburst-original-fun-size-candy-fruit-chew-with-a-soft-chewy-texture-strawberry-cherry-orange-and-lemon-flavors-4-pound.html,19.99,94.0,10,0.12789968652037612,20.0,0.11117287381878822,4.0
Cheese,Páramo de Guzmán Aged Cheese - 8.8 Ounces,${env.abxlab_url}paramo-de-guzman-aged-cheese-8-8-ounces.html,36.95,100.0,1,"WISCONSIN CHEESE COMPANY, Fresh Healthy Jalapeno String Cheese Snacks (2-12oz Packs) Spicy Cheese.",${env.abxlab_url}wisconsin-cheese-company-fresh-healthy-jalapeno-string-cheese-snacks-2-12oz-packs-spicy-cheese.html,29.99,40.0,2,"365 by Whole Foods Market Shaved Italian Cheese Blend, 5 Ounce",${env.abxlab_url}365-by-whole-foods-market-shaved-italian-cheese-blend-5-ounce.html,44.36,96.0,9,0.23207735911970673,60.0,0.20054127198917446,4.0
Toothpaste,"NutriBiotic – Dental Gel Plus, Truly Whitening, Wintergreen, 4.5 Oz | with GSE, Aloe, Vitamin C, Baking Soda & Dental Peroxide | Support Healthy Teeth & Gums | Fluoride-Free",${env.abxlab_url}nutribiotic-dental-gel-plus-truly-whitening-wintergreen-4-5-oz-with-gse-aloe-vitamin-c-baking-soda-dental-peroxide-support-healthy-teeth-gums-fluoride-free.html,9.25,87.0,12,"Crest Pro-Health Toothpaste, Clean Mint 4.6 oz (Pack of 2)",${env.abxlab_url}crest-pro-health-toothpaste-clean-mint-4-6-oz-pack-of-2.html,7.58,63.0,12,"Xlear Spry Spearmint Fluoride Toothpaste, 4 oz , (Pack of 2)",${env.abxlab_url}xlear-spry-spearmint-fluoride-toothpaste-4-oz-pack-of-2.html,14.99,83.0,12,0.22031662269129287,24.0,0.6205405405405405,4.0
Chocolate,"Valrhona White Chocolate Pistoles - 35%, Ivoire - 1 container - 17.6 oz",${env.abxlab_url}valrhona-white-chocolate-pistoles-35-ivoire-1-container-17-6-oz.html,25.41,100.0,2,"LaetaFood St. Patrick's Day REESE'S Miniatures Peanut Butter Cups Milk Chocolate Candy, Green Gold Foil Wrap (2 Pound Bulk Pack)",${env.abxlab_url}laetafood-st-patrick-s-day-reese-s-miniatures-peanut-butter-cups-milk-chocolate-candy-green-gold-foil-wrap-2-pound-bulk-pack.html,19.99,90.0,2,"Gourmet Chocolate Espresso Beans by Its Delish (Dark Chocolate, 3 lbs)",${env.abxlab_url}gourmet-chocolate-espresso-beans-by-its-delish-dark-chocolate-3-lbs.html,32.99,96.0,5,0.27113556778389203,10.0,0.2983077528532075,4.0
Cookies,"OREO Mini Golden Sandwich Cookies, Vanilla Flavor, 12 Big Bags",${env.abxlab_url}oreo-mini-golden-sandwich-cookies-vanilla-flavor-12-big-bags.html,15.41,70.0,10,"Puffy Crisp Cookies Biscuits Feuilletes, 150g 5.3oz (Pack of 4)",${env.abxlab_url}puffy-crisp-cookies-biscuits-feuilletes-150g-5-3oz-pack-of-4.html,12.99,50.0,8,Jovial Einkorn Cookies | Checkboard Cookies | USDA Certified Organic | High Protein | Fair Trade Certified | All Natural Ingredients | Low Carb | Low Sugar | Palm Done Right | 8.8 oz (2 Pack),${env.abxlab_url}jovial-einkorn-cookies-checkboard-cookies-usda-certified-organic-high-protein-fair-trade-certified-all-natural-ingredients-low-carb-low-sugar-palm-done-right-8-8-oz-2-pack.html,17.79,67.0,3,0.18629715165511931,20.0,0.15444516547696294,3.0
Chocolate,Andes Mints Classic Crème de Menthe Chocolate Candy 25oz bag,${env.abxlab_url}andes-mints-classic-creme-de-menthe-chocolate-candy-25oz-bag.html,12.44,84.0,9,Kinder Riegel Chocolate Sticks ( 10's ) by Ferrero,${env.abxlab_url}kinder-riegel-chocolate-sticks-10-s-by-ferrero.html,9.6,68.0,12,Lindt Excellence Extra Creamy Milk Chocolate Bar 3.5 oz each (4 Items Per Order),${env.abxlab_url}lindt-excellence-extra-creamy-milk-chocolate-bar-3-5-oz-each-4-items-per-order.html,17.98,80.0,8,0.29583333333333334,16.0,0.44533762057877824,4.0
Video Projectors,"Toperson 5G WiFi Portable Projector Native 1080P Full HD 4K Supported Outdoor Projector, 380 ANSI 9800 LM Movie Projector, 4P Keystone&Zoom&Focus, 200"" Display, C/with Fire TV Stick,PS5,Phone,Laptop",${env.abxlab_url}toperson-5g-wifi-portable-projector-native-1080p-full-hd-4k-supported-outdoor-projector-380-ansi-9800-lm-movie-projector-4p-keystone-zoom-focus-200-display-c-with-fire-tv-stick-ps5-phone-laptop.html,189.99,100.0,2,NEC NP64 3000 Lumens XGA DLP Projector,${env.abxlab_url}nec-np64-3000-lumens-xga-dlp-projector.html,150.0,80.0,3,"Native 1080P 5G WiFi Bluetooth Projector, Roconia 9000LM Full HD Movie Projector, 300"" Display for Outdoor Movies Support 4k Home Theater,Compatible with iOS/Android/PC/XBox/PS4/TV Stick/HDMI/USB",${env.abxlab_url}native-1080p-5g-wifi-bluetooth-projector-roconia-9000lm-full-hd-movie-projector-300-display-for-outdoor-movies-support-4k-home-theater-compatible-with-ios-android-pc-xbox-ps4-tv-stick-hdmi-usb.html,219.98,93.0,12,0.26660000000000006,20.0,0.15785041317964094,7.0
Chocolate,Kopper's Chocolate Milk Chocolate Covered Gummy Bears - No Artificial Colors or Flavors - 4 Oz Pouch,${env.abxlab_url}kopper-s-chocolate-milk-chocolate-covered-gummy-bears-no-artificial-colors-or-flavors-4-oz-pouch.html,7.97,70.0,12,"MOUNDS Dark Chocolate and Coconut Candy, Individually Wrapped, 4.8 oz Pack (8-Pack)",${env.abxlab_url}mounds-dark-chocolate-and-coconut-candy-individually-wrapped-4-8-oz-pack-8-pack.html,6.16,53.0,11,Leclerc Celebration Caramel Truffle Butter Cookies Made with Real Milk Chocolate 240g,${env.abxlab_url}leclerc-celebration-caramel-truffle-butter-cookies-made-with-real-milk-chocolate-240g.html,12.95,66.0,10,0.2938311688311688,17.0,0.6248431618569635,4.0
Speakers,"TV Sound Bar with Built-in Subwoofer, 2.0 Channel Sound bar with Wired and Wireless Bluetooth 5.0 Home Audio Speaker(24-Inch, 60W, Deep Bass,Wall Mountable)",${env.abxlab_url}tv-sound-bar-with-built-in-subwoofer-2-0-channel-sound-bar-with-wired-and-wireless-bluetooth-5-0-home-audio-speaker-24-inch-60w-deep-bass-wall-mountable.html,44.5,82.0,12,"Soundbar, TOPROAD Sound Bar with Built-in Mic and Bluetooth, Wired and Wireless Speaker for TV/PC/Phones/Tablets with Remote Control",${env.abxlab_url}soundbar-toproad-sound-bar-with-built-in-mic-and-bluetooth-wired-and-wireless-speaker-for-tv-pc-phones-tablets-with-remote-control.html,38.66,62.0,12,"TV Soundbar, Wired & Wireless Bluetooth 5.0 Stereo Sound bar for TV, Three Equalizer Mode Audio Speaker for TV, Optical/Aux/RCA Connection, Wall Mountable, Remote Control",${env.abxlab_url}tv-soundbar-wired-wireless-bluetooth-5-0-stereo-sound-bar-for-tv-three-equalizer-mode-audio-speaker-for-tv-optical-aux-rca-connection-wall-mountable-remote-control.html,59.99,72.0,12,0.15106052767718584,20.0,0.34808988764044946,10.0
Deodorants & Antiperspirants,Degree Men Dry Protection Antiperspirant Sport 2.7 oz,${env.abxlab_url}degree-men-dry-protection-antiperspirant-sport-2-7-oz.html,18.51,93.0,12,Organic Island Deodorant Extra Strength Sensitive (with 1/3 the Baking Soda Deodorant) with Probiotics (2.5 oz stick) (1 stick),${env.abxlab_url}organic-island-deodorant-extra-strength-sensitive-with-1-3-the-baking-soda-deodorant-with-probiotics-2-5-oz-stick-1-stick.html,14.99,80.0,12,6 Pack Dove Men + Care Elements Mineral Talc Sandalwood Antiperspirant Spray 150ml,${env.abxlab_url}6-pack-dove-men-care-elements-mineral-talc-sandalwood-antiperspirant-spray-150ml.html,23.59,90.0,2,0.23482321547698473,13.0,0.2744462452728254,3.0
Cookies,"Archway Cookies, Oatmeal Classic Soft, 9.5 Oz",${env.abxlab_url}archway-cookies-oatmeal-classic-soft-9-5-oz.html,29.53,80.0,12,"Nonni's Dark Chocolate Pumpkin Biscotti (3 Pack, Total of 20.64oz)",${env.abxlab_url}nonni-s-dark-chocolate-pumpkin-biscotti-3-pack-total-of-20-64oz.html,23.5,68.0,10,"Emmy's Organic Coconut Cookies Variety Pack of 4 Flavors ( Peanut Butter, Vanilla Bean, Chocolate Chip, Dark Cacao ) 6 Ounce",${env.abxlab_url}emmy-s-organic-coconut-cookies-variety-pack-of-4-flavors-peanut-butter-vanilla-bean-chocolate-chip-dark-cacao-6-ounce.html,31.99,76.0,10,0.2565957446808511,12.0,0.0833051134439552,4.0
Chocolate,Candy Bar King Size Chocolate Assortment Box 20 Count - 11 Different King Size Candy Bars from your favorite candy manufacturers,${env.abxlab_url}candy-bar-king-size-chocolate-assortment-box-20-count-11-different-king-size-candy-bars-from-your-favorite-candy-manufacturers.html,44.99,100.0,2,"Baby Ruth Milk Chocolate-y Candy Bars, Bulk Ferrero Snack Trays, Perfect Valentine’s Day Gift (Packs of 6 Fun Size Bars)",${env.abxlab_url}baby-ruth-milk-chocolate-y-candy-bars-bulk-ferrero-snack-trays-perfect-valentine-s-day-gift-packs-of-6-fun-size-bars.html,39.07,73.0,3,"HERSHEY'S Chocolate Candy Assorted Miniatures, Krackel, Mr. Goodbar & Hershey's Special Dark Chocolate, Party Bag, 40oz.",${env.abxlab_url}hershey-s-chocolate-candy-assorted-miniatures-krackel-mr-goodbar-hershey-s-special-dark-chocolate-party-bag-40oz.html,47.09,90.0,12,0.1515229076017405,27.0,0.046677039342076045,10.0
Chocolate,Lindt Excellence Extra Creamy Milk Chocolate Bar 3.5 oz each (4 Items Per Order),${env.abxlab_url}lindt-excellence-extra-creamy-milk-chocolate-bar-3-5-oz-each-4-items-per-order.html,17.98,80.0,8,"EVOLVED Chocolate Hazelnut Butter Keto Cups, 4.93-oz. Pouch (Count of 1), 7 Cups",${env.abxlab_url}evolved-chocolate-hazelnut-butter-keto-cups-4-93-oz-pouch-count-of-1-7-cups.html,14.13,65.0,12,"Assortment of 18 Japanese Miniature Kit Kat Including Green Tea, Strawberry Cheesecake, Wasabi, Rum Raisin",${env.abxlab_url}assortment-of-18-japanese-miniature-kit-kat-including-green-tea-strawberry-cheesecake-wasabi-rum-raisin.html,19.99,77.0,12,0.27246992215145077,15.0,0.1117908787541712,3.0
Earbud Headphones,"AIHOOR Wireless Earbuds with Earhooks for Sport, iOS & Android Phone, IPX5 Waterproof Bluetooth 5.0 Headphones with Extra Bass, 36hr Playtime Earphone with Charging Case for Running Gym Yoga Workout",${env.abxlab_url}aihoor-wireless-earbuds-with-earhooks-for-sport-ios-android-phone-ipx5-waterproof-bluetooth-5-0-headphones-with-extra-bass-36hr-playtime-earphone-with-charging-case-for-running-gym-yoga-workout.html,49.99,75.0,12,MEElectronics Air-Fi Metro Bluetooth Noise Isolating In-Ear Stereo Headset (Black) (Discontinued by Manufacturer),${env.abxlab_url}meelectronics-air-fi-metro-bluetooth-noise-isolating-in-ear-stereo-headset-black-discontinued-by-manufacturer.html,40.41,45.0,12,"SAMSUNG Level U Bluetooth Wireless In-ear Headphones with Microphone, Black Sapphire",${env.abxlab_url}samsung-level-u-bluetooth-wireless-in-ear-headphones-with-microphone-black-sapphire.html,74.95,63.0,12,0.23707003217025505,30.0,0.4992998599719944,12.0
Cookies,Sapori Soft Amaretti - 175g (0.39lbs),${env.abxlab_url}sapori-soft-amaretti-175g-0-39lbs.html,12.19,40.0,2,"ZonePerfect Protein Bars, Chocolate Chip Cookie Dough, 10g of Protein, Nutrition Bars With Vitamins & Minerals, Great Taste Guaranteed, 5 Bars",${env.abxlab_url}zoneperfect-protein-bars-chocolate-chip-cookie-dough-10g-of-protein-nutrition-bars-with-vitamins-minerals-great-taste-guaranteed-5-bars.html,9.95,20.0,2,Mcvitie's Digestives - 400g - Pack of 3 (400g x 3),${env.abxlab_url}mcvitie-s-digestives-400g-pack-of-3-400g-x-3.html,12.81,37.0,12,0.22512562814070355,20.0,0.0508613617719443,3.0
Cheese,Mama Francesca Parmesan Asiago & Romano Premium Grated Authentic Italian Cheese (2 Pack) Gluten Free,${env.abxlab_url}mama-francesca-parmesan-asiago-romano-premium-grated-authentic-italian-cheese-2-pack-gluten-free.html,36.0,80.0,12,"Dietz & Watson Pre-Sliced Cheddar Cheese with Roasted Garlic, 8 oz",${env.abxlab_url}dietz-watson-pre-sliced-cheddar-cheese-with-roasted-garlic-8-oz.html,30.66,73.0,12,"Van Kaas Mini Gouda Bites Mix, 4.2 Oz.",${env.abxlab_url}van-kaas-mini-gouda-bites-mix-4-2-oz.html,49.97,73.0,3,0.17416829745596868,7.0,0.38805555555555554,7.0
Chocolate,Scott's Cakes 1 Pound Coconut Cream Center Filled Easter Egg Covered in White Chocolate,${env.abxlab_url}scott-s-cakes-1-pound-coconut-cream-center-filled-easter-egg-covered-in-white-chocolate.html,15.95,100.0,1,Lot of 10 Cadbury Crispy Crunch Chocolate Bars 48 Grams Each From Canada by Cadbury,${env.abxlab_url}lot-of-10-cadbury-crispy-crunch-chocolate-bars-48-grams-each-from-canada-by-cadbury.html,12.99,60.0,2,"Bundle of STARBURST Original Fun Size Candy Fruit Chew with a Soft Chewy Texture Strawberry, Cherry, Orange, and Lemon Flavors (4 Pound)",${env.abxlab_url}bundle-of-starburst-original-fun-size-candy-fruit-chew-with-a-soft-chewy-texture-strawberry-cherry-orange-and-lemon-flavors-4-pound.html,19.99,94.0,10,0.22786759045419547,40.0,0.2532915360501567,6.0
Cookies,Glico Visco 15 sheets ~ 10 boxes,${env.abxlab_url}glico-visco-15-sheets-10-boxes.html,12.68,100.0,2,Fox's Mini Party Rings 6 x 25g,${env.abxlab_url}fox-s-mini-party-rings-6-x-25g.html,9.99,60.0,1,"Pepperidge Farm Milano Cookies, Dark Chocolate: 30 Count (0.75 oz)",${env.abxlab_url}pepperidge-farm-milano-cookies-dark-chocolate-30-count-0-75-oz.html,24.99,97.0,7,0.2692692692692692,40.0,0.9708201892744479,3.0
