category,target_name,target_url,target_price,target_rating,target_reviews,competitor_name,competitor_url,competitor_price,competitor_rating,competitor_reviews,decoy_name,decoy_url,decoy_price,decoy_rating,decoy_reviews,tc_price_premium_pct,tc_rating_adv,dt_price_premium_pct,td_rating_adv
Toothpaste,Toothpaste - Whitening Fluoride Free - 4 oz - Paste  - this item is no longer produced by the manufacturer,${env.abxlab_url}toothpaste-whitening-fluoride-free-4-oz-paste-this-item-is-no-longer-produced-by-the-manufacturer.html,19.99,90.0,12,Perioscience Sensitive Toothpaste - Soothing Oral Care Hydroxyapatite Anti Cavity Whitening Enamel Defense for Mouth Sensitivity - AO Pro Dentist Recommended Clean Teeth Plaque Removal,${env.abxlab_url}perioscience-sensitive-toothpaste-soothing-oral-care-hydroxyapatite-anti-cavity-whitening-enamel-defense-for-mouth-sensitivity-ao-pro-dentist-recommended-clean-teeth-plaque-removal.html,19.0,80.0,12,"Boka Natural Toothpaste Duo - Nano-Hydroxyapatite for Remineralizing and Sensitivity, Fluoride-Free I Dentist Recommended, Made in USA I 4oz (Ela Mint + Coco Ginger) (2-Pack)",${env.abxlab_url}boka-natural-toothpaste-duo-nano-hydroxyapatite-for-remineralizing-and-sensitivity-fluoride-free-i-dentist-recommended-made-in-usa-i-4oz-ela-mint-coco-ginger-2-pack.html,22.0,88.0,12,0.052105263157894655,10.0,0.10055027513756887,2.0
Deodorants & Antiperspirants,Dove Men Care Anti-Perpirant Deodorant Spray Sport Active Fresh 150Ml - Pack of 6 by Dove,${env.abxlab_url}dove-men-care-anti-perpirant-deodorant-spray-sport-active-fresh-150ml-pack-of-6-by-dove.html,15.0,80.0,12,All Natural Deodorant - Scented w/Patchouli and Orange Essential Oils - Girl Power by Fantabulous - Aluminum Free,${env.abxlab_url}all-natural-deodorant-scented-w-patchouli-and-orange-essential-oils-girl-power-by-fantabulous-aluminum-free.html,12.99,67.0,12,"Speed Stick Deodorant for Men, Fresh, 3 oz, (Pack of 6)",${env.abxlab_url}speed-stick-deodorant-for-men-fresh-3-oz-pack-of-6.html,15.97,78.0,12,0.15473441108545033,13.0,0.0646666666666667,2.0
Cheese,Parmigiano Reggiano Whole Chunk - Top Grade - Aged 24 Months 2 Pounds (Imported Parmesan Cheese),${env.abxlab_url}parmigiano-reggiano-whole-chunk-top-grade-aged-24-months-2-pounds-imported-parmesan-cheese.html,45.98,82.0,12,igourmet Manchego DOP - 2 Pound Club Cut (2 pound),${env.abxlab_url}igourmet-manchego-dop-2-pound-club-cut-2-pound.html,39.98,78.0,12,WSU Wazzu Creamery Natural Cheddar Cheese 30 Oz,${env.abxlab_url}wsu-wazzu-creamery-natural-cheddar-cheese-30-oz.html,48.96,78.0,12,0.1500750375187594,4.0,0.06481078729882567,4.0
Cookies,"OREO Cookies Variety Pack, OREO Original, OREO Golden, OREO Double Stuf & OREO Thins, 56 Snack Packs",${env.abxlab_url}oreo-cookies-variety-pack-oreo-original-oreo-golden-oreo-double-stuf-oreo-thins-56-snack-packs.html,14.56,49.0,11,"Pirouline Rolled Wafers, Strawberry, 14 oz",${env.abxlab_url}pirouline-rolled-wafers-strawberry-14-oz.html,12.99,42.0,12,Simple Truth Organic Duplex Sandwich Cookies No High Frutrose Corn Syrup Creme Filled 12 Oz. Box (Pack of 2),${env.abxlab_url}simple-truth-organic-duplex-sandwich-cookies-no-high-frutrose-corn-syrup-creme-filled-12-oz-box-pack-of-2.html,16.5,47.0,3,0.12086220169361049,7.0,0.1332417582417582,2.0
Cookies,"MOTIV Keto Cookies - Double Chocolate Chip 3-Pack - Low Carb Snacks - Keto Mini Cookies- No Sugar Added Healthy Snack Foods - Grain & Gluten Free Dessert Food - Paleo, Ketogenic, Diabetic Diet Friendly Sweets - Cookie Treat",${env.abxlab_url}motiv-keto-cookies-double-chocolate-chip-3-pack-low-carb-snacks-keto-mini-cookies-no-sugar-added-healthy-snack-foods-grain-gluten-free-dessert-food-paleo-ketogenic-diabetic-diet-friendly-sweets-cookie-treat.html,13.96,82.0,12,"Absolutely Gluten Free Toasted Coconut Macaroons 10 oz (2-pack) Grain Free, Dairy Free, Soy Free",${env.abxlab_url}absolutely-gluten-free-toasted-coconut-macaroons-10-oz-2-pack-grain-free-dairy-free-soy-free.html,13.29,70.0,12,Harry & David Dark Chocolate Wafer Rolls 10 oz,${env.abxlab_url}harry-david-dark-chocolate-wafer-rolls-10-oz.html,15.95,80.0,3,0.050413844996237904,12.0,0.14255014326647553,2.0
Deodorants & Antiperspirants,"Old Spice Wild Bearglove, 2.6 oz",${env.abxlab_url}old-spice-wild-bearglove-2-6-oz.html,16.88,95.0,12,Dove Men Care Anti-Perpirant Deodorant Spray Sport Active Fresh 150Ml - Pack of 6 by Dove,${env.abxlab_url}dove-men-care-anti-perpirant-deodorant-spray-sport-active-fresh-150ml-pack-of-6-by-dove.html,15.0,80.0,12,Degree Men Dry Protection Antiperspirant Sport 2.7 oz,${env.abxlab_url}degree-men-dry-protection-antiperspirant-sport-2-7-oz.html,18.51,93.0,12,0.12533333333333327,15.0,0.09656398104265418,2.0
Chocolate,Sno Caps Semi-Sweet Chocolate Nonpareils (Pack of 5) 3.1 oz Theater Boxes,${env.abxlab_url}sno-caps-semi-sweet-chocolate-nonpareils-pack-of-5-3-1-oz-theater-boxes.html,28.92,53.0,15,1lb Gold Hershey Kisses with Almonds (Approx. 100 pcs) - 50th Anniversary Candy,${env.abxlab_url}1lb-gold-hershey-kisses-with-almonds-approx-100-pcs-50th-anniversary-candy.html,26.31,40.0,4,"REESE'S LOVERS Snack Size Candy Assortment, 55 Pieces",${env.abxlab_url}reese-s-lovers-snack-size-candy-assortment-55-pieces.html,29.99,50.0,2,0.09920182440136842,13.0,0.03699861687413543,3.0
Chocolate,Lindt Excellence Extra Creamy Milk Chocolate Bar 3.5 oz each (4 Items Per Order),${env.abxlab_url}lindt-excellence-extra-creamy-milk-chocolate-bar-3-5-oz-each-4-items-per-order.html,17.98,80.0,8,Bon O Bon White Chocolate Wafer and Peanut Cream Filling 16.9 Oz (480g) …,${env.abxlab_url}bon-o-bon-white-chocolate-wafer-and-peanut-cream-filling-16-9-oz-480g.html,16.89,73.0,3,"Spree Original Theater Box Candy, 5 Ounce, Pack of 12",${env.abxlab_url}spree-original-theater-box-candy-5-ounce-pack-of-12.html,19.95,78.0,12,0.06453522794552989,7.0,0.10956618464961061,2.0
Chocolate,Lindt Excellence Extra Creamy Milk Chocolate Bar 3.5 oz each (4 Items Per Order),${env.abxlab_url}lindt-excellence-extra-creamy-milk-chocolate-bar-3-5-oz-each-4-items-per-order.html,17.98,80.0,8,"York Peppermint Patties 1 Pound Bulk Chocolate Candy Pack, Individually Wrapped Snacks for Christmas Candy Gifts and Holiday Treats, Chocolate Mints for Stocking Stuffers",${env.abxlab_url}york-peppermint-patties-1-pound-bulk-chocolate-candy-pack-individually-wrapped-snacks-for-christmas-candy-gifts-and-holiday-treats-chocolate-mints-for-stocking-stuffers.html,16.49,67.0,9,"Spree Original Theater Box Candy, 5 Ounce, Pack of 12",${env.abxlab_url}spree-original-theater-box-candy-5-ounce-pack-of-12.html,19.95,78.0,12,0.09035779260157684,13.0,0.10956618464961061,2.0
Lenses,"Fujifilm Fujinon Wide Conversion Lens for X100 Series Camera, Silver (WCL-X100 S II)",${env.abxlab_url}fujifilm-fujinon-wide-conversion-lens-for-x100-series-camera-silver-wcl-x100-s-ii.html,349.0,98.0,10,"Viltrox 56mm F1.4 Autofocus Lens for Fuji,Large Aperture APS-C Format Portrait Lens for Fujifilm X-Mount Cameras X-T200/T30/T4/T3/A7/Pro3 with USB Upgrade Port",${env.abxlab_url}viltrox-56mm-f1-4-autofocus-lens-for-fuji-large-aperture-aps-c-format-portrait-lens-for-fujifilm-x-mount-cameras-x-t200-t30-t4-t3-a7-pro3-with-usb-upgrade-port.html,329.0,84.0,6,MEKE 35mm T2.2 Large Aperture Manual Focus Low Distortion 4K Mini Cine Lens for Micro Four Thirds M43 MFT Olympus Panasonic Lumix BMPCC 4K Zcam E2 GH5 GH6 OM-1,${env.abxlab_url}meke-35mm-t2-2-large-aperture-manual-focus-low-distortion-4k-mini-cine-lens-for-micro-four-thirds-m43-mft-olympus-panasonic-lumix-bmpcc-4k-zcam-e2-gh5-gh6-om-1.html,399.99,96.0,10,0.060790273556231005,14.0,0.1461031518624642,2.0
Cookies,"WOW BAKING COMPANY Cookies, Lemon Burst, 8-Ounce (Pack of 6)",${env.abxlab_url}wow-baking-company-cookies-lemon-burst-8-ounce-pack-of-6.html,26.5,80.0,12,"Oreo Partnership Family Size Le, Chocolate",${env.abxlab_url}oreo-partnership-family-size-le-chocolate.html,24.61,65.0,11,Krunchy Melts Chocolate Meringue Cookies 4 oz Tub (Pack of 2),${env.abxlab_url}krunchy-melts-chocolate-meringue-cookies-4-oz-tub-pack-of-2.html,30.99,76.0,9,0.0767980495733442,15.0,0.1694339622641509,4.0
Cookies,"OREO Thins Lemon Flavored Creme Sandwich Cookies Family Size, 12 - 13.1 oz",${env.abxlab_url}oreo-thins-lemon-flavored-creme-sandwich-cookies-family-size-12-13-1-oz.html,22.92,100.0,2,"Loacker Wafer Quadratini Tiramisu, 7.76 oz 2-Pack",${env.abxlab_url}loacker-wafer-quadratini-tiramisu-7-76-oz-2-pack.html,19.93,87.0,3,"Pepperidge Farm Milano Cookies, Dark Chocolate: 30 Count (0.75 oz)",${env.abxlab_url}pepperidge-farm-milano-cookies-dark-chocolate-30-count-0-75-oz.html,24.99,97.0,7,0.15002508780732574,13.0,0.0903141361256543,3.0
Cheese,Ski Queen Gjetost Original Goat Cheese 8.8 ounces 4 pack,${env.abxlab_url}ski-queen-gjetost-original-goat-cheese-8-8-ounces-4-pack.html,45.25,100.0,6,Anchor New Zealand Cheddar,${env.abxlab_url}anchor-new-zealand-cheddar.html,41.42,85.0,8,"Cedar Grove Squeaks Fresh Original White Cheddar Cheese Curds, Three 9-ounce Bags",${env.abxlab_url}cedar-grove-squeaks-fresh-original-white-cheddar-cheese-curds-three-9-ounce-bags.html,52.0,92.0,5,0.09246740704973438,15.0,0.14917127071823205,8.0
Deodorants & Antiperspirants,"Old Spice Wild Bearglove, 2.6 oz",${env.abxlab_url}old-spice-wild-bearglove-2-6-oz.html,16.88,95.0,12,Avena Deodorant Roll-on 1.7 OZ (Pack of 3),${env.abxlab_url}avena-deodorant-roll-on-1-7-oz-pack-of-3.html,14.99,82.0,12,Degree Men Dry Protection Antiperspirant Sport 2.7 oz,${env.abxlab_url}degree-men-dry-protection-antiperspirant-sport-2-7-oz.html,18.51,93.0,12,0.12608405603735814,13.0,0.09656398104265418,2.0
Cookies,"Kedem, Tea Biscuit Plain, 4.2 Oz",${env.abxlab_url}kedem-tea-biscuit-plain-4-2-oz.html,7.39,87.0,9,"Archway Cookies, Iced Oatmeal Soft, 9.25 Oz",${env.abxlab_url}archway-cookies-iced-oatmeal-soft-9-25-oz.html,6.87,80.0,12,Lotus Biscoff Cookies – Caramelized Biscuit Cookies – 40 Cookies (20 Large Two-Packs) – Vegan,${env.abxlab_url}lotus-biscoff-cookies-caramelized-biscuit-cookies-40-cookies-20-large-two-packs-vegan.html,7.99,85.0,12,0.07569141193595336,7.0,0.0811907983761841,2.0
Cookies,Cocosette Cookie Filled with Coconut Cream/Galleta Rellena Con Crema De Coco,${env.abxlab_url}cocosette-cookie-filled-with-coconut-cream-galleta-rellena-con-crema-de-coco.html,10.79,78.0,12,Piraquê Biscoito Doce de Maizena 200g (PACK OF 02),${env.abxlab_url}piraque-biscoito-doce-de-maizena-200g-pack-of-02.html,9.25,63.0,12,"Dad's Oatmeal Chocolate Chip Cookies, 305g",${env.abxlab_url}dad-s-oatmeal-chocolate-chip-cookies-305g.html,12.5,76.0,6,0.1664864864864864,15.0,0.15848007414272483,2.0
Cookies,"Enjoy Life, Snickerdoodle Cookies, 6 oz, Package may vary",${env.abxlab_url}enjoy-life-snickerdoodle-cookies-6-oz-package-may-vary.html,18.41,73.0,12,Cameo Creme Sandwich Cookies 12 Pack,${env.abxlab_url}cameo-creme-sandwich-cookies-12-pack.html,15.99,60.0,8,"OREO Chocolate Sandwich Cookies, Family Size, 12 - 19.1 Ounce Packs (Pack of 12)",${env.abxlab_url}oreo-chocolate-sandwich-cookies-family-size-12-19-1-ounce-packs-pack-of-12.html,19.91,70.0,12,0.1513445903689806,13.0,0.08147745790331341,3.0
Chocolate,"Lindt LINDOR Assorted Chocolate Truffles Heart, Valentine's Day Assorted Chocolate Candy with Truffle Center, 5.5 oz.",${env.abxlab_url}lindt-lindor-assorted-chocolate-truffles-heart-valentine-s-day-assorted-chocolate-candy-with-truffle-center-5-5-oz.html,17.76,100.0,2,Candy Retailer Speckled Chocolate Covered Almonds 1 Lb,${env.abxlab_url}candy-retailer-speckled-chocolate-covered-almonds-1-lb.html,14.95,87.0,3,"Bundle of STARBURST Original Fun Size Candy Fruit Chew with a Soft Chewy Texture Strawberry, Cherry, Orange, and Lemon Flavors (4 Pound)",${env.abxlab_url}bundle-of-starburst-original-fun-size-candy-fruit-chew-with-a-soft-chewy-texture-strawberry-cherry-orange-and-lemon-flavors-4-pound.html,19.99,94.0,10,0.18795986622073596,13.0,0.12556306306306286,6.0
Deodorants & Antiperspirants,Dove Men Care Anti-Perpirant Deodorant Spray Sport Active Fresh 150Ml - Pack of 6 by Dove,${env.abxlab_url}dove-men-care-anti-perpirant-deodorant-spray-sport-active-fresh-150ml-pack-of-6-by-dove.html,15.0,80.0,12,"Herbal Clear Sport 24 Hour Natural Sport Deodorant with Tea Tree Oil and Swiss Alps Lichen, 1.8 Ounce (Pack of 3)",${env.abxlab_url}herbal-clear-sport-24-hour-natural-sport-deodorant-with-tea-tree-oil-and-swiss-alps-lichen-1-8-ounce-pack-of-3.html,13.1,68.0,12,"Speed Stick Deodorant for Men, Fresh, 3 oz, (Pack of 6)",${env.abxlab_url}speed-stick-deodorant-for-men-fresh-3-oz-pack-of-6.html,15.97,78.0,12,0.14503816793893132,12.0,0.0646666666666667,2.0
Chocolate,Milka Milkinis Chocolate Bar Candy Original German Chocolate 87g/3.06oz,${env.abxlab_url}milka-milkinis-chocolate-bar-candy-original-german-chocolate-87g-3-06oz.html,59.9,55.0,4,"TOFFIFAY Hazelnut Candies, 4 Piece Box (1.16 Ounce), Caramel Candy, Hazelnut Candy, Chocolate Candy, Sweets for Home, Road Trips or Parties, Great Holiday Gift Idea or Birthday Gift Idea",${env.abxlab_url}toffifay-hazelnut-candies-4-piece-box-1-16-ounce-caramel-candy-hazelnut-candy-chocolate-candy-sweets-for-home-road-trips-or-parties-great-holiday-gift-idea-or-birthday-gift-idea.html,54.26,52.0,12,"HERSHEY'S KISSES Milk Chocolate Candy, Valentine's Day Gift, 6.5 Oz., Heart Box",${env.abxlab_url}hershey-s-kisses-milk-chocolate-candy-valentine-s-day-gift-6-5-oz-heart-box.html,65.0,52.0,5,0.10394397346111317,3.0,0.08514190317195328,3.0
Chocolate,Nestle Savoy Toronto Chocolate Covered Hazelnut Savoy 36 Unit NET Wt 324g,${env.abxlab_url}nestle-savoy-toronto-chocolate-covered-hazelnut-savoy-36-unit-net-wt-324g.html,12.11,78.0,12,LaetaFood HERSHEY'S KISSES Milk Chocolate Silver Foil Wrap Candy (1 Pound Bag),${env.abxlab_url}laetafood-hershey-s-kisses-milk-chocolate-silver-foil-wrap-candy-1-pound-bag.html,10.99,72.0,12,Lindt Lindor Milk Mint Chcolate Truffles 200g,${env.abxlab_url}lindt-lindor-milk-mint-chcolate-truffles-200g.html,12.99,76.0,11,0.10191082802547763,6.0,0.07266721717588777,2.0
Cheese,Yancey's Fancy Cheddar with Finger Lakes Champagne (7.6 ounce),${env.abxlab_url}yancey-s-fancy-cheddar-with-finger-lakes-champagne-7-6-ounce.html,40.11,88.0,13,"French Cow Milk Cheese, Comte AOC - 1 lb",${env.abxlab_url}french-cow-milk-cheese-comte-aoc-1-lb.html,36.45,80.0,4,Anchor New Zealand Cheddar,${env.abxlab_url}anchor-new-zealand-cheddar.html,41.42,85.0,8,0.10041152263374475,8.0,0.03266018449264528,3.0
Cookies,Gullon Sugar Free Maria Cookie Net Wt. 7 Oz (200g) Pack of 6,${env.abxlab_url}gullon-sugar-free-maria-cookie-net-wt-7-oz-200g-pack-of-6.html,14.6,83.0,12,"Pocky Biscuit Sticks Variety, Chocolate, Strawberry, Cookies & Cream, and Almond ,Pack of 4 Boxes",${env.abxlab_url}pocky-biscuit-sticks-variety-chocolate-strawberry-cookies-cream-and-almond-pack-of-4-boxes.html,12.95,68.0,10,Harry & David Dark Chocolate Wafer Rolls 10 oz,${env.abxlab_url}harry-david-dark-chocolate-wafer-rolls-10-oz.html,15.95,80.0,3,0.12741312741312744,15.0,0.09246575342465752,3.0
Cheese,Anchor New Zealand Cheddar,${env.abxlab_url}anchor-new-zealand-cheddar.html,41.42,85.0,8,Mama Francesca Parmesan Asiago & Romano Premium Grated Authentic Italian Cheese (2 Pack) Gluten Free,${env.abxlab_url}mama-francesca-parmesan-asiago-romano-premium-grated-authentic-italian-cheese-2-pack-gluten-free.html,36.0,80.0,12,"Organic Valley Gourmet Organic Provolone Cheese Block — Pasteurized, Non GMO, No Added Hormones — 8 Oz",${env.abxlab_url}organic-valley-gourmet-organic-provolone-cheese-block-pasteurized-non-gmo-no-added-hormones-8-oz.html,43.73,82.0,12,0.1505555555555556,5.0,0.05577015934331229,3.0
Cookies,Farmshop Cookie Collection,${env.abxlab_url}farmshop-cookie-collection.html,61.17,82.0,9,ROYCE' Baton Cookies [Coconut 25pcs] & [Hazel Cacao 25pcs] Sapporo Hokkaido Japan Import,${env.abxlab_url}royce-baton-cookies-coconut-25pcs-hazel-cacao-25pcs-sapporo-hokkaido-japan-import.html,54.67,68.0,12,"Hans Freitag Desiree Assorted Wafer Cookies, 14 Ounce (Pack of 10)",${env.abxlab_url}hans-freitag-desiree-assorted-wafer-cookies-14-ounce-pack-of-10.html,64.95,75.0,12,0.11889518931772453,14.0,0.06179499754781757,7.0
Chocolate,"Red Bird Cotton Candy Puffs, 30 oz bag | Made w/100% Pure Cane Sugar | Melt-in-Your-Mouth Candy | Allergen-Free, Gluten-Free, Kosher and Individually Wrapped",${env.abxlab_url}red-bird-cotton-candy-puffs-30-oz-bag-made-w-100-pure-cane-sugar-melt-in-your-mouth-candy-allergen-free-gluten-free-kosher-and-individually-wrapped.html,17.89,73.0,12,"GO RAW Organic Live Flax Bar Case, 0.42 OZ (Packaging May Vary)",${env.abxlab_url}go-raw-organic-live-flax-bar-case-0-42-oz-packaging-may-vary.html,14.98,65.0,16,"R.M Palmer Love Expression, Bulk Bag, Assortment of Emoji faces, Snapchat, Fudge filled Chocolaty Candies, Valentine’s Day Treats (2 lbs.)",${env.abxlab_url}r-m-palmer-love-expression-bulk-bag-assortment-of-emoji-faces-snapchat-fudge-filled-chocolaty-candies-valentine-s-day-treats-2-lbs.html,19.99,70.0,2,0.19425901201602136,8.0,0.1173840134153157,3.0
Chocolate,"KIT KAT Easter Candy, Milk Chocolate Wafer Thank You Appreciation Candy Bars, Great as a Gift, 4.5 oz Bars, 12 Count",${env.abxlab_url}kit-kat-easter-candy-milk-chocolate-wafer-thank-you-appreciation-candy-bars-great-as-a-gift-4-5-oz-bars-12-count.html,24.76,80.0,9,M&M's Black & White Milk Chocolate Candy 1LB Bag,${env.abxlab_url}m-m-s-black-white-milk-chocolate-candy-1lb-bag.html,21.99,67.0,12,"Elite, Dairy Free Bittersweet Dark Chocolate Bar 3.5oz (12 Pack) Vegan Friendly, Gluten Free, Kosher",${env.abxlab_url}elite-dairy-free-bittersweet-dark-chocolate-bar-3-5oz-12-pack-vegan-friendly-gluten-free-kosher.html,25.99,78.0,12,0.12596634834015477,13.0,0.049676898222940094,2.0
Cheese,"La Bonne Vie Goat Cheese with Garlic and Herbs, 4 Ounce",${env.abxlab_url}la-bonne-vie-goat-cheese-with-garlic-and-herbs-4-ounce.html,44.56,80.0,12,"Comte French Aged Cheese, Sold by the Pound",${env.abxlab_url}comte-french-aged-cheese-sold-by-the-pound.html,39.99,78.0,12,WSU Wazzu Creamery Natural Cheddar Cheese 30 Oz,${env.abxlab_url}wsu-wazzu-creamery-natural-cheddar-cheese-30-oz.html,48.96,78.0,12,0.11427856964241061,2.0,0.0987432675044883,2.0
Deodorants & Antiperspirants,Soapwalla - Organic/Vegan Deodorant Cream (Citrus),${env.abxlab_url}soapwalla-organic-vegan-deodorant-cream-citrus.html,18.0,75.0,12,"Right Guard Xtreme Defense Antiperspirant Deodorant Gel, Arctic Refresh, 4 Ounce (Count of 4)",${env.abxlab_url}right-guard-xtreme-defense-antiperspirant-deodorant-gel-arctic-refresh-4-ounce-count-of-4.html,15.98,69.0,9,"SweatBlock Antiperspirant Roll-on - Maximum Clinical Strength with DRIBOOST | Treat Hyperhidrosis, Excessive Sweat & Odor | Up to 7 Days Sweat Control Per Use | Unisex | 1.2 FL OZ",${env.abxlab_url}sweatblock-antiperspirant-roll-on-maximum-clinical-strength-with-driboost-treat-hyperhidrosis-excessive-sweat-odor-up-to-7-days-sweat-control-per-use-unisex-1-2-fl-oz.html,19.99,72.0,12,0.12640801001251561,6.0,0.11055555555555546,3.0
Chocolate,"Sugar Free Reese's Miniature Peanut Butter Cups, 3oz - Pack of 2",${env.abxlab_url}sugar-free-reese-s-miniature-peanut-butter-cups-3oz-pack-of-2.html,9.16,70.0,12,Ritter Sport 61% Fine Dark Chocolate Bar Candy Original German Chocolate 100g/3.52oz,${env.abxlab_url}ritter-sport-61-fine-dark-chocolate-bar-candy-original-german-chocolate-100g-3-52oz.html,7.99,55.0,4,Kinder Riegel Chocolate Sticks ( 10's ) by Ferrero,${env.abxlab_url}kinder-riegel-chocolate-sticks-10-s-by-ferrero.html,9.6,68.0,12,0.14643304130162701,15.0,0.04803493449781654,2.0
Chocolate,One Bag of Cloetta Polly Original Swedish Milk Chocolate Candy Candies Sweets 200g,${env.abxlab_url}one-bag-of-cloetta-polly-original-swedish-milk-chocolate-candy-candies-sweets-200g.html,10.9,88.0,12,Madelaine Solid Milk Chocolate Golf Ball Party Favors Wrapped In Italian Foil (1/2 LB),${env.abxlab_url}madelaine-solid-milk-chocolate-golf-ball-party-favors-wrapped-in-italian-foil-1-2-lb.html,9.35,76.0,10,Andes Mints Classic Crème de Menthe Chocolate Candy 25oz bag,${env.abxlab_url}andes-mints-classic-creme-de-menthe-chocolate-candy-25oz-bag.html,12.44,84.0,9,0.1657754010695188,12.0,0.1412844036697247,4.0
Lenses,Nikon Auto Focus-S FX TC-20E III Teleconverter Lens with Auto Focus for Nikon DSLR Cameras,${env.abxlab_url}nikon-auto-focus-s-fx-tc-20e-iii-teleconverter-lens-with-auto-focus-for-nikon-dslr-cameras.html,460.0,85.0,12,"VILTROX RF 85mm f/1.8 Full Frame AF Lens for Canon RF Mount Cameras EOS R, EOS RP, EOS R5, EOS R6, EOS R3, EOS Ra, EOS C70",${env.abxlab_url}viltrox-rf-85mm-f-1-8-full-frame-af-lens-for-canon-rf-mount-cameras-eos-r-eos-rp-eos-r5-eos-r6-eos-r3-eos-ra-eos-c70.html,399.0,80.0,5,Nikon NIKKOR Z 24-70mm f/4 S (Renewed),${env.abxlab_url}nikon-nikkor-z-24-70mm-f-4-s-renewed.html,539.95,83.0,12,0.15288220551378445,5.0,0.17380434782608706,2.0
Chocolate,"Hershey's Miniatures Easter, Assorted Chocolate Candy Bars, Easter (2 Pounds)",${env.abxlab_url}hershey-s-miniatures-easter-assorted-chocolate-candy-bars-easter-2-pounds.html,23.61,70.0,12,"Lindt, White Chocolate Strawberries and Cream LINDOR Truffles (40 Pieces), 17oz",${env.abxlab_url}lindt-white-chocolate-strawberries-and-cream-lindor-truffles-40-pieces-17oz.html,21.99,57.0,12,No Bake Cookie Peanut Butter 32 Count Basket,${env.abxlab_url}no-bake-cookie-peanut-butter-32-count-basket.html,26.5,65.0,12,0.07366984993178723,13.0,0.12240576027107161,5.0
Artificial Plants & Flowers,"BigOtters 24 PCS Artificial Moss Rocks, 6 Size Faux Green Moss Covered Stones Green Moss Balls Decorative Fake Moss Decor for Fairy Gardens Floral Arrangements Craft",${env.abxlab_url}bigotters-24-pcs-artificial-moss-rocks-6-size-faux-green-moss-covered-stones-green-moss-balls-decorative-fake-moss-decor-for-fairy-gardens-floral-arrangements-craft.html,14.99,82.0,12,Grunyia 6 Bundles Artificial Flowers Lavender Bouquet in Purple Artificial Plant Arrangement Lifelike Natural Fake Plant to Brighten Up Your Home Decor Party Wedding Garden Office Patio Decoration,${env.abxlab_url}grunyia-6-bundles-artificial-flowers-lavender-bouquet-in-purple-artificial-plant-arrangement-lifelike-natural-fake-plant-to-brighten-up-your-home-decor-party-wedding-garden-office-patio-decoration.html,13.99,72.0,12,"Blingstar Artificial Flowers, Tall Floor Fake Plants, 2 Pack Plastic Chrysanthemum with Rattan Baskets, Large Faux Potted Plants for House Office Room Party Indoor Decor, Installation Size: 9x9x23.6In",${env.abxlab_url}blingstar-artificial-flowers-tall-floor-fake-plants-2-pack-plastic-chrysanthemum-with-rattan-baskets-large-faux-potted-plants-for-house-office-room-party-indoor-decor-installation-size-9x9x23-6in.html,15.99,80.0,12,0.07147962830593281,10.0,0.066711140760507,2.0
Toothpaste,Sensodyne Pronamel Fresh Breath Anti-cavity Fluoride Toothpaste Fresh Breath - 4 Ounces (Pack of 3),${env.abxlab_url}sensodyne-pronamel-fresh-breath-anti-cavity-fluoride-toothpaste-fresh-breath-4-ounces-pack-of-3.html,26.77,87.0,12,PerioScript® Oral Cleansing Concentrate 4 oz Bottle,${env.abxlab_url}perioscriptr-oral-cleansing-concentrate-4-oz-bottle.html,23.89,82.0,12,Sensodyne Repair & Protect Whitening Toothpaste with Fluoride 3.4 oz (Pack of 3),${env.abxlab_url}sensodyne-repair-protect-whitening-toothpaste-with-fluoride-3-4-oz-pack-of-3.html,28.96,85.0,4,0.12055253244035156,5.0,0.0818079940231603,2.0
Deodorants & Antiperspirants,Avena Deodorant Roll-on 1.7 OZ (Pack of 3),${env.abxlab_url}avena-deodorant-roll-on-1-7-oz-pack-of-3.html,14.99,82.0,12,All Natural Deodorant - Scented w/Patchouli and Orange Essential Oils - Girl Power by Fantabulous - Aluminum Free,${env.abxlab_url}all-natural-deodorant-scented-w-patchouli-and-orange-essential-oils-girl-power-by-fantabulous-aluminum-free.html,12.99,67.0,12,"Speed Stick Deodorant for Men, Fresh, 3 oz, (Pack of 6)",${env.abxlab_url}speed-stick-deodorant-for-men-fresh-3-oz-pack-of-6.html,15.97,78.0,12,0.15396458814472672,15.0,0.06537691794529689,4.0
Cookies,Necco Chocolate Wafers Pack of 24 Rolls,${env.abxlab_url}necco-chocolate-wafers-pack-of-24-rolls.html,28.08,70.0,12,"Oreo Partnership Family Size Le, Chocolate",${env.abxlab_url}oreo-partnership-family-size-le-chocolate.html,24.61,65.0,11,"Donde Bizcochitos Cookies, 5.29 Ounce (Pack of 12)",${env.abxlab_url}donde-bizcochitos-cookies-5-29-ounce-pack-of-12.html,29.99,68.0,8,0.14099959366111334,5.0,0.06801994301994303,2.0
